Tahun,Bulan,Tanggal,Jam UTC,Koofesian PC1,Koofesien PC2,Amplitudo PC1+PC2,Curah Hujan
2023,12,8,0,0.03486,0.37747,0.37908,0.0
2023,12,9,0,-0.02683,0.22788,0.22945,0.0
2023,12,10,0,-0.04944,0.11374,0.12402,0.0
2023,12,11,0,-0.06056,-0.04332,0.07446,9.0
2023,12,12,0,-0.05239,-0.18709,0.19429,5.0
2023,12,13,0,-0.01311,-0.28816,0.28846,0.0
2023,12,14,0,0.04544,-0.39477,0.39737,0.0
2023,12,15,0,0.05484,-0.49427,0.4973,22.0
2023,12,16,0,0.05383,-0.5463,0.54895,0.0
2023,12,17,0,0.11551,-0.61397,0.62474,15.0
2023,12,18,0,0.29566,-0.64593,0.71038,53.0
2023,12,19,0,0.47827,-0.64688,0.80449,4.0
2023,12,20,0,0.57481,-0.57924,0.81605,23.0
2023,12,21,0,0.65721,-0.56263,0.86514,16.0
2023,12,22,0,0.70749,-0.59627,0.92525,0.0
2023,12,23,0,0.78094,-0.58275,0.9744,0.0
2023,12,24,0,0.88037,-0.57522,1.05163,0.0
2023,12,25,0,0.9754,-0.53882,1.11433,0.0
2023,12,26,0,1.08284,-0.52338,1.20269,44.0
2023,12,27,0,1.16835,-0.45627,1.25428,27.0
2023,12,28,0,1.21025,-0.42484,1.28265,0.0
2023,12,29,0,1.32128,-0.39052,1.37778,0.0
2023,12,30,0,1.39545,-0.26573,1.42053,0.0
2023,12,31,0,1.45481,-0.12206,1.45992,3.0
2024,1,1,0,1.52484,0.00746,1.52486,5.0
2024,1,2,0,1.56886,0.25247,1.58905,18.0
2024,1,3,0,1.55954,0.50457,1.63913,36.0
2024,1,4,0,1.4514,0.79884,1.65671,0.0
2024,1,5,0,1.29643,1.06751,1.67937,4.0
2024,1,6,0,1.12644,1.24953,1.68232,1.0
2024,1,7,0,0.92548,1.41313,1.68921,13.0
2024,1,8,0,0.70306,1.52727,1.68132,26.0
2024,1,9,0,0.4302,1.6669,1.72152,7.0
2024,1,10,0,0.10232,1.85298,1.8558,0.0
2024,1,11,0,-0.2313,1.97336,1.98687,36.0
2024,1,12,0,-0.52736,2.08576,2.15139,14.0
2024,1,13,0,-0.75864,2.19427,2.32172,3.0
2024,1,14,0,-1.0048,2.25876,2.47217,36.0
2024,1,15,0,-1.17085,2.35983,2.63433,0.0
2024,1,16,0,-1.33971,2.3946,2.74389,0.0
2024,1,17,0,-1.45215,2.34939,2.76195,11.0
2024,1,18,0,-1.48149,2.26225,2.70418,0.0
2024,1,19,0,-1.4581,2.18304,2.6252,33.0
2024,1,20,0,-1.4242,2.07793,2.51916,0.0
2024,1,21,0,-1.45415,1.86857,2.36771,0.0
2024,1,22,0,-1.5353,1.571,2.19663,0.0
2024,1,23,0,-1.53823,1.24405,1.97834,8.0
2024,1,24,0,-1.51296,0.9273,1.77452,0.0
2024,1,25,0,-1.4921,0.60305,1.60935,5.0
2024,1,26,0,-1.47315,0.31385,1.50622,39.0
2024,1,27,0,-1.43624,0.05558,1.43731,5.0
2024,1,28,0,-1.33201,-0.06536,1.33361,1.0
2024,1,29,0,-1.31731,-0.40442,1.37799,1.0
2024,1,30,0,-1.22492,-0.67822,1.40015,2.0
2024,1,31,0,-1.10338,-0.93051,1.44336,5.0
2024,2,1,0,-1.00198,-1.0902,1.48071,60.0
2024,2,2,0,-0.99269,-1.10705,1.48694,61.0
2024,2,3,0,-0.9764,-1.06785,1.44695,2.0
2024,2,4,0,-0.95383,-1.07553,1.43755,12.0
2024,2,5,0,-0.85687,-1.15417,1.43747,12.0
2024,2,6,0,-0.84364,-1.3894,1.62547,7.0
2024,2,7,0,-0.78262,-1.39815,1.60228,1.0
2024,2,8,0,-0.71149,-1.40282,1.57293,0.0
2024,2,9,0,-0.6566,-1.37555,1.52422,1.0
2024,2,10,0,-0.58371,-1.37589,1.49459,1.0
2024,2,11,0,-0.46028,-1.49304,1.56237,40.0
2024,2,12,0,-0.22841,-1.65876,1.67442,29.0
2024,2,13,0,0.00776,-1.81581,1.81582,0.0
2024,2,14,0,0.12807,-1.89302,1.89735,0.0
2024,2,15,0,0.1807,-1.91793,1.92643,0.0
2024,2,16,0,0.20793,-1.90388,1.9152,0.0
2024,2,17,0,0.23753,-1.83617,1.85147,27.0
2024,2,18,0,0.28228,-1.77357,1.79589,0.0
2024,2,19,0,0.28655,-1.70043,1.72441,0.0
2024,2,20,0,0.35139,-1.53989,1.57947,32.0
2024,2,21,0,0.43437,-1.28746,1.35876,0.0
2024,2,22,0,0.57543,-1.01725,1.16872,5.0
2024,2,23,0,0.76731,-0.75709,1.07793,0.0
2024,2,24,0,1.0109,-0.42764,1.09763,7.0
2024,2,25,0,1.21174,-0.10242,1.21606,37.0
2024,2,26,0,1.31078,0.22669,1.33023,37.0
2024,2,27,0,1.34684,0.56473,1.46045,0.0
2024,2,28,0,1.41497,0.8338,1.64237,68.0
2024,2,29,0,1.44688,1.05506,1.7907,0.0
2024,3,1,0,1.46901,1.22819,1.91479,0.0
2024,3,2,0,1.4972,1.41241,2.05828,28.0
2024,3,3,0,1.48062,1.65376,2.21972,23.0
2024,3,4,0,1.44065,1.89564,2.38095,0.0
2024,3,5,0,1.37136,2.15104,2.551,2.0
2024,3,6,0,1.26321,2.3351,2.65488,32.0
2024,3,7,0,1.14325,2.46981,2.72158,22.0
2024,3,8,0,0.99649,2.6318,2.81414,0.0
2024,3,9,0,0.85465,2.71108,2.8426,0.0
2024,3,10,0,0.69788,2.72733,2.8152,20.0
2024,3,11,0,0.43749,2.72669,2.76156,30.0
2024,3,12,0,0.05895,2.62617,2.62683,9.0
2024,3,13,0,-0.40139,2.44437,2.47711,0.0
2024,3,14,0,-0.86336,2.09751,2.26825,29.0
2024,3,15,0,-1.26513,1.55951,2.00814,14.0
2024,3,16,0,-1.47986,0.99259,1.78192,2.0
2024,3,17,0,-1.46895,0.48246,1.54615,1.0
2024,3,18,0,-1.28025,0.0295,1.28059,0.0
2024,3,19,0,-1.08646,-0.42229,1.16564,0.0
2024,3,20,0,-0.89358,-0.77824,1.18497,0.0
2024,3,21,0,-0.69738,-1.05743,1.26669,0.0
2024,3,22,0,-0.4893,-1.29045,1.3801,0.0
2024,3,23,0,-0.39207,-1.36244,1.41773,0.0
2024,3,24,0,-0.33641,-1.37851,1.41897,1.0
2024,3,25,0,-0.3206,-1.45039,1.4854,0.0
2024,3,26,0,-0.31731,-1.42877,1.46358,0.0
2024,3,27,0,-0.34205,-1.29574,1.34013,0.0
2024,3,28,0,-0.35111,-1.05876,1.11546,2.0
2024,3,29,0,-0.34723,-0.87737,0.94359,30.0
2024,3,30,0,-0.33316,-0.70967,0.78399,5.0
2024,3,31,0,-0.295,-0.54446,0.61924,0.0
2024,4,1,0,-0.23475,-0.55808,0.60544,6.0
2024,4,2,0,-0.13072,-0.57698,0.5916,2.0
2024,4,3,0,-0.03127,-0.48134,0.48235,5.0
2024,4,4,0,0.02424,-0.40187,0.4026,52.0
2024,4,5,0,0.0619,-0.30792,0.31408,1.0
2024,4,6,0,0.09776,-0.28262,0.29905,0.0
2024,4,7,0,0.1554,-0.3052,0.34248,22.0
2024,4,8,0,0.25084,-0.31358,0.40157,6.0
2024,4,9,0,0.30501,-0.37474,0.48318,88.0
2024,4,10,0,0.24383,-0.40016,0.4686,14.0
2024,4,11,0,0.19534,-0.40496,0.44962,0.0
2024,4,12,0,0.26894,-0.41449,0.49409,8.0
2024,4,13,0,0.37766,-0.40508,0.55382,9.0
2024,4,14,0,0.50979,-0.46878,0.69256,0.0
2024,4,15,0,0.61235,-0.50603,0.79438,2.0
2024,4,16,0,0.68887,-0.4701,0.83399,0.0
2024,4,17,0,0.7358,-0.48618,0.88192,0.0
2024,4,18,0,0.81936,-0.44045,0.93025,6.0
2024,4,19,0,1.07317,-0.36664,1.13407,94.0
2024,4,20,0,1.22398,-0.33631,1.26934,0.0
2024,4,21,0,1.24339,-0.35714,1.29367,0.0
2024,4,22,0,1.18982,-0.37894,1.24871,6.0
2024,4,23,0,1.19726,-0.31758,1.23866,0.0
2024,4,24,0,1.24368,-0.2685,1.27234,0.0
2024,4,25,0,1.26198,-0.19859,1.27751,0.0
2024,4,26,0,1.29661,-0.06522,1.29825,0.0
2024,4,27,0,1.22567,0.06499,1.2274,0.0
2024,4,28,0,1.03758,0.21324,1.05926,5.0
2024,4,29,0,0.88645,0.3693,0.9603,18.0
2024,4,30,0,0.73603,0.5135,0.89746,0.0
2024,5,1,0,0.60047,0.64105,0.87836,0.0
2024,5,2,0,0.338,0.74939,0.82209,0.0
2024,5,3,0,0.05988,0.84501,0.84713,0.0
2024,5,4,0,-0.17136,0.87282,0.88948,53.0
2024,5,5,0,-0.45749,0.85636,0.9709,0.0
2024,5,6,0,-0.68752,0.86497,1.10493,0.0
2024,5,7,0,-0.77886,0.82627,1.13549,0.0
2024,5,8,0,-0.80549,0.74355,1.09621,0.0
2024,5,9,0,-0.79791,0.68691,1.05286,0.0
2024,5,10,0,-0.72095,0.55985,0.9128,0.0
2024,5,11,0,-0.62026,0.44821,0.76525,0.0
2024,5,12,0,-0.49607,0.37325,0.62081,0.0
2024,5,13,0,-0.41528,0.31298,0.52001,0.0
2024,5,14,0,-0.23209,0.31743,0.39323,0.0
2024,5,15,0,-0.02952,0.29747,0.29893,0.0
2024,5,16,0,0.08969,0.36646,0.37727,0.0
2024,5,17,0,0.16054,0.50165,0.52671,0.0
2024,5,18,0,0.28283,0.63819,0.69806,0.0
2024,5,19,0,0.36144,0.82808,0.90352,0.0
2024,5,20,0,0.43518,0.97869,1.07108,0.0
2024,5,21,0,0.46941,1.06876,1.1673,0.0
2024,5,22,0,0.5109,1.11361,1.22521,0.0
2024,5,23,0,0.52602,1.06236,1.18546,0.0
2024,5,24,0,0.53123,0.9623,1.09919,0.0
2024,5,25,0,0.42023,0.82764,0.92821,0.0
2024,5,26,0,0.3054,0.68098,0.74633,0.0
2024,5,27,0,0.19693,0.62987,0.65994,0.0
2024,5,28,0,0.15451,0.55128,0.57252,0.0
2024,5,29,0,0.08874,0.46482,0.47322,0.0
2024,5,30,0,-0.06132,0.38563,0.39047,0.0
2024,5,31,0,-0.24084,0.30699,0.39019,0.0
2024,6,1,0,-0.51803,0.34036,0.61984,0.0
2024,6,2,0,-0.72299,0.41462,0.83344,0.0
2024,6,3,0,-0.83953,0.33534,0.90403,0.0
2024,6,4,0,-0.86564,0.25056,0.90117,0.0
2024,6,5,0,-0.93732,0.1083,0.94355,34.0
2024,6,6,0,-1.04721,0.01718,1.04735,46.0
2024,6,7,0,-1.03255,-0.05699,1.03412,76.0
2024,6,8,0,-0.95556,-0.07319,0.95836,0.0
2024,6,9,0,-0.87963,-0.04157,0.88061,0.0
2024,6,10,0,-0.71272,-0.12476,0.72356,0.0
2024,6,11,0,-0.5279,-0.24875,0.58358,0.0
2024,6,12,0,-0.36762,-0.21303,0.42489,0.0
2024,6,13,0,-0.34994,-0.20447,0.4053,0.0
2024,6,14,0,-0.3172,-0.15941,0.355,0.0
2024,6,15,0,-0.24884,-0.1441,0.28756,0.0
2024,6,16,0,-0.24114,-0.10971,0.26492,0.0
2024,6,17,0,-0.16379,-0.0394,0.16847,0.0
2024,6,18,0,-0.15461,-0.04543,0.16115,0.0
2024,6,19,0,-0.03873,0.0499,0.06317,0.0
2024,6,20,0,-0.02442,0.12222,0.12463,0.0
2024,6,21,0,-0.00341,0.17267,0.1727,0.0
2024,6,22,0,0.08969,0.24864,0.26433,0.0
2024,6,23,0,0.20493,0.21231,0.29508,0.0
2024,6,24,0,0.23737,0.06899,0.2472,0.0
2024,6,25,0,0.25283,0.03766,0.25562,0.0
2024,6,26,0,0.21864,0.06904,0.22928,0.0
2024,6,27,0,0.31951,0.17369,0.36366,0.0
2024,6,28,0,0.26366,0.10834,0.28506,0.0
2024,6,29,0,0.21252,0.16218,0.26734,0.0
2024,6,30,0,0.29299,0.22878,0.37173,0.0
2024,7,1,0,0.41047,0.2477,0.47942,0.0
2024,7,2,0,0.48075,0.33239,0.58447,0.0
2024,7,3,0,0.53943,0.52047,0.74959,0.0
2024,7,4,0,0.57957,0.6214,0.84973,0.0
2024,7,5,0,0.62802,0.60896,0.87478,0.0
2024,7,6,0,0.61134,0.61232,0.86526,0.0
2024,7,7,0,0.54303,0.76052,0.93449,0.0
2024,7,8,0,0.52899,0.83769,0.99074,0.0
2024,7,9,0,0.38073,0.87841,0.95737,0.0
2024,7,10,0,0.17012,0.95816,0.97314,0.0
2024,7,11,0,-0.11506,0.98699,0.99368,0.0
2024,7,12,0,-0.38601,1.01755,1.08831,0.0
2024,7,13,0,-0.56515,1.03217,1.17677,0.0
2024,7,14,0,-0.72225,1.05539,1.27887,0.0
2024,7,15,0,-0.80733,1.0205,1.30123,0.0
2024,7,16,0,-0.8473,0.87549,1.21836,0.0
2024,7,17,0,-0.97348,0.74338,1.22485,0.0
2024,7,18,0,-1.02469,0.58343,1.17914,0.0
2024,7,19,0,-1.07492,0.36178,1.13416,0.0
2024,7,20,0,-1.04088,0.16651,1.05412,0.0
2024,7,21,0,-1.00655,-0.02808,1.00694,0.0
2024,7,22,0,-0.95618,-0.22188,0.98158,0.0
2024,7,23,0,-0.98067,-0.41102,1.06332,0.0
2024,7,24,0,-0.9618,-0.56708,1.11653,0.0
2024,7,25,0,-0.81654,-0.7105,1.08238,0.0
2024,7,26,0,-0.52411,-0.91522,1.05467,0.0
2024,7,27,0,-0.23669,-1.11677,1.14158,0.0
2024,7,28,0,-0.00634,-1.16145,1.16147,0.0
2024,7,29,0,0.20387,-1.21125,1.22828,0.0
2024,7,30,0,0.39233,-1.24181,1.30231,0.0
2024,7,31,0,0.52656,-1.26062,1.36617,0.0
2024,8,1,0,0.70238,-1.27119,1.45232,0.0
2024,8,2,0,0.81641,-1.21147,1.46088,0.0
2024,8,3,0,0.86676,-1.13477,1.42793,0.0
2024,8,4,0,0.8815,-1.09033,1.40209,0.0
2024,8,5,0,0.95588,-1.00197,1.38479,0.0
2024,8,6,0,1.08348,-1.01598,1.48531,0.0
2024,8,7,0,1.24612,-1.0034,1.59989,0.0
2024,8,8,0,1.36628,-1.03914,1.71655,0.0
2024,8,9,0,1.50007,-1.09136,1.85507,0.0
2024,8,10,0,1.58168,-1.15802,1.96029,0.0
2024,8,11,0,1.62292,-1.27182,2.06189,0.0
2024,8,12,0,1.57513,-1.27314,2.02532,0.0
2024,8,13,0,1.53901,-1.17015,1.93334,0.0
2024,8,14,0,1.4203,-1.13044,1.81526,0.0
2024,8,15,0,1.28134,-0.98233,1.61456,0.0
2024,8,16,0,1.12981,-0.79321,1.38045,0.0
2024,8,17,0,1.04004,-0.58507,1.19331,0.0
2024,8,18,0,0.88814,-0.32449,0.94556,0.0
2024,8,19,0,0.76656,-0.01559,0.76672,0.0
2024,8,20,0,0.57179,0.34325,0.66691,0.0
2024,8,21,0,0.41397,0.52381,0.66764,0.0
2024,8,22,0,0.25339,0.66092,0.70782,0.0
2024,8,23,0,0.07029,0.886,0.88878,0.0
2024,8,24,0,-0.13019,1.02583,1.03406,0.0
2024,8,25,0,-0.31427,1.13201,1.17482,0.0
2024,8,26,0,-0.47692,1.27394,1.36028,0.0
2024,8,27,0,-0.61066,1.3515,1.48306,0.0
2024,8,28,0,-0.79894,1.34014,1.56021,0.0
2024,8,29,0,-0.83952,1.24905,1.50497,0.0
2024,8,30,0,-0.83005,1.18741,1.44876,0.0
2024,8,31,0,-0.93566,1.08017,1.42906,0.0
2024,9,1,0,-1.06208,0.90028,1.39231,0.0
2024,9,2,0,-1.10939,0.76772,1.34912,0.0
2024,9,3,0,-1.04462,0.60744,1.20839,0.0
2024,9,4,0,-1.02131,0.41884,1.10386,0.0
2024,9,5,0,-1.08247,0.22267,1.10513,0.0
2024,9,6,0,-1.08949,0.1519,1.10003,0.0
2024,9,7,0,-1.13745,0.08418,1.14056,0.0
2024,9,8,0,-1.29122,0.01866,1.29136,0.0
2024,9,9,0,-1.42975,0.05187,1.4307,0.0
2024,9,10,0,-1.51514,0.10959,1.51909,1.0
2024,9,11,0,-1.52722,0.07303,1.52896,24.0
2024,9,12,0,-1.65427,0.02628,1.65448,0.0
2024,9,13,0,-1.72356,-0.02129,1.72369,0.0
2024,9,14,0,-1.70346,-0.05221,1.70426,0.0
2024,9,15,0,-1.62523,-0.13165,1.63055,0.0
2024,9,16,0,-1.60896,-0.19133,1.62029,0.0
2024,9,17,0,-1.53247,-0.20954,1.54673,0.0
2024,9,18,0,-1.31677,-0.30015,1.35054,0.0
2024,9,19,0,-1.02261,-0.34342,1.07874,0.0
2024,9,20,0,-0.77247,-0.37079,0.85685,0.0
2024,9,21,0,-0.49164,-0.40002,0.63382,0.0
2024,9,22,0,-0.17818,-0.45605,0.48962,0.0
2024,9,23,0,0.19222,-0.5016,0.53717,0.0
2024,9,24,0,0.56549,-0.58656,0.81475,0.0
2024,9,25,0,0.93917,-0.65226,1.14345,7.0
2024,9,26,0,1.23145,-0.68601,1.40963,4.0
2024,9,27,0,1.38074,-0.64951,1.52588,90.0
2024,9,28,0,1.42759,-0.61082,1.55278,0.0
2024,9,29,0,1.45542,-0.54295,1.55339,0.0
2024,9,30,0,1.51195,-0.51495,1.59724,0.0
2024,10,1,0,1.53276,-0.40075,1.58428,0.0
2024,10,2,0,1.53207,-0.31461,1.56404,0.0
2024,10,3,0,1.53879,-0.19355,1.55092,0.0
2024,10,4,0,1.5427,-0.1166,1.5471,0.0
2024,10,5,0,1.63091,-0.09147,1.63348,0.0
2024,10,6,0,1.78711,-0.07487,1.78868,0.0
2024,10,7,0,1.96672,-0.02242,1.96685,0.0
2024,10,8,0,2.06354,0.10716,2.06632,0.0
2024,10,9,0,2.05829,0.34644,2.08724,0.0
2024,10,10,0,1.92862,0.55039,2.00562,0.0
2024,10,11,0,1.65078,0.69819,1.79235,0.0
2024,10,12,0,1.34357,0.73745,1.53265,0.0
2024,10,13,0,1.04938,0.68104,1.25101,0.0
2024,10,14,0,0.69629,0.59632,0.91674,0.0
2024,10,15,0,0.24112,0.42182,0.48587,0.0
2024,10,16,0,-0.27262,0.22535,0.3537,0.0
2024,10,17,0,-0.75937,0.01423,0.7595,0.0
2024,10,18,0,-1.23615,-0.14243,1.24433,0.0
2024,10,19,0,-1.57517,-0.16695,1.584,0.0
2024,10,20,0,-1.76858,-0.13557,1.77377,0.0
2024,10,21,0,-1.93092,-0.25498,1.94768,0.0
2024,10,22,0,-2.05126,-0.4016,2.0902,0.0
2024,10,23,0,-2.09059,-0.58478,2.17083,27.0
2024,10,24,0,-1.97853,-0.72641,2.10766,0.0
2024,10,25,0,-1.82468,-0.86209,2.01809,0.0
2024,10,26,0,-1.61619,-0.99274,1.89673,2.0
2024,10,27,0,-1.38788,-1.09092,1.7653,6.0
2024,10,28,0,-1.23411,-1.22984,1.74228,0.0
2024,10,29,0,-1.10544,-1.30185,1.70787,0.0
2024,10,30,0,-0.93741,-1.29325,1.59726,0.0
2024,10,31,0,-0.80061,-1.1671,1.41531,0.0
2024,11,1,0,-0.73803,-0.96112,1.21179,0.0
2024,11,2,0,-0.71619,-0.83652,1.10122,4.0
2024,11,3,0,-0.61938,-0.75103,0.97349,0.0
2024,11,4,0,-0.51435,-0.6152,0.80189,0.0
2024,11,5,0,-0.34742,-0.47193,0.58602,6.0
2024,11,6,0,-0.15966,-0.35799,0.39198,1.0
2024,11,7,0,-0.008,-0.2723,0.27242,0.0
2024,11,8,0,0.12761,-0.17377,0.2156,13.0
2024,11,9,0,0.29202,-0.11646,0.31439,0.0
2024,11,10,0,0.54958,-0.03773,0.55087,16.0
2024,11,11,0,0.78142,-0.02383,0.78178,28.0
2024,11,12,0,0.9484,-0.03775,0.94915,23.0
2024,11,13,0,1.08731,0.00679,1.08733,0.0
2024,11,14,0,1.19614,0.07643,1.19858,2.0
2024,11,15,0,1.3254,0.17404,1.33678,0.0
2024,11,16,0,1.48366,0.24157,1.50319,0.0
2024,11,17,0,1.60276,0.40682,1.65359,0.0
2024,11,18,0,1.71547,0.68943,1.84882,1.0
2024,11,19,0,1.68331,1.08441,2.00236,14.0
2024,11,20,0,1.51317,1.65055,2.2392,17.0
2024,11,21,0,1.20039,2.17708,2.48608,23.0
2024,11,22,0,0.91744,2.44208,2.60872,10.0
2024,11,23,0,0.72657,2.48615,2.59014,5.0
2024,11,24,0,0.54112,2.40016,2.4604,6.0
2024,11,25,0,0.4121,2.35018,2.38604,75.0
2024,11,26,0,0.338,2.28786,2.31269,23.0
2024,11,27,0,0.30017,2.19894,2.21934,2.0
2024,11,28,0,0.27904,2.08339,2.10199,24.0
2024,11,29,0,0.20549,1.9024,1.91347,18.0
2024,11,30,0,0.07703,1.72381,1.72553,26.0
2024,12,1,0,-0.05308,1.59377,1.59465,0.0
2024,12,2,0,-0.19871,1.56627,1.57883,12.0
2024,12,3,0,-0.29646,1.55873,1.58667,0.0
2024,12,4,0,-0.41635,1.50504,1.56157,24.0
2024,12,5,0,-0.51831,1.41403,1.50603,1.0
2024,12,6,0,-0.57336,1.31218,1.43198,0.0
2024,12,7,0,-0.59469,1.17177,1.31404,0.0
2024,12,8,0,-0.63457,1.08055,1.2531,0.0
2024,12,9,0,-0.69873,1.0336,1.24762,29.0
2024,12,10,0,-0.78887,0.95716,1.24036,1.0
2024,12,11,0,-0.84672,0.8069,1.16962,9.0
2024,12,12,0,-0.88283,0.62408,1.08114,0.0
2024,12,13,0,-0.96105,0.47448,1.0718,0.0
2024,12,14,0,-1.03502,0.31332,1.08141,3.0
2024,12,15,0,-1.13679,0.13095,1.14431,0.0
2024,12,16,0,-1.29912,-0.01839,1.29925,0.0
2024,12,17,0,-1.43764,-0.15964,1.44647,0.0
2024,12,18,0,-1.46918,-0.30387,1.50027,0.0
2024,12,19,0,-1.40947,-0.42944,1.47344,1.0
2024,12,20,0,-1.43133,-0.52252,1.52372,0.0
2024,12,21,0,-1.43944,-0.58554,1.55398,6.0
2024,12,22,0,-1.37637,-0.57762,1.49266,0.0
2024,12,23,0,-1.34414,-0.55652,1.4548,10.0
2024,12,24,0,-1.35832,-0.46274,1.43498,0.0
2024,12,25,0,-1.28849,-0.3489,1.33489,0.0
2024,12,26,0,-1.11756,-0.30503,1.15844,8.0
2024,12,27,0,-0.91923,-0.30012,0.96698,0.0
2024,12,28,0,-0.77048,-0.3115,0.83106,47.0
2024,12,29,0,-0.63021,-0.40187,0.74744,0.0
2024,12,30,0,-0.47674,-0.488,0.68222,0.0
2024,12,31,0,-0.33669,-0.64123,0.72425,4.0
2025,1,1,0,-0.15161,-0.83951,0.85309,0.0
2025,1,2,0,-0.01538,-1.03555,1.03566,0.0
2025,1,3,0,0.04397,-1.19613,1.19693,0.0
2025,1,4,0,0.09447,-1.28177,1.28524,0.0
2025,1,5,0,0.16386,-1.34737,1.3573,0.0
2025,1,6,0,0.25824,-1.37261,1.39669,0.0
2025,1,7,0,0.44132,-1.33346,1.40459,0.0
2025,1,8,0,0.61568,-1.29596,1.43478,0.0
2025,1,9,0,0.82848,-1.19556,1.45456,0.0
2025,1,10,0,0.97642,-1.05761,1.43942,0.0
2025,1,11,0,1.1456,-0.87945,1.44424,0.0
2025,1,12,0,1.30742,-0.68624,1.47657,0.0
2025,1,13,0,1.44881,-0.55998,1.55327,0.0
2025,1,14,0,1.50703,-0.44391,1.57105,0.0
2025,1,15,0,1.591,-0.27509,1.61461,0.0
2025,1,16,0,1.73049,-0.11308,1.73418,0.0
2025,1,17,0,1.8584,0.09829,1.861,0.0
2025,1,18,0,1.84122,0.25251,1.85845,0.0
2025,1,19,0,1.80488,0.40362,1.84945,0.0
2025,1,20,0,1.74325,0.49621,1.81249,0.0
2025,1,21,0,1.67793,0.5396,1.76256,0.0
2025,1,22,0,1.65515,0.66908,1.78527,0.0
2025,1,23,0,1.65511,0.78314,1.83104,0.0
2025,1,24,0,1.50906,0.85967,1.73675,0.0
2025,1,25,0,1.27893,1.00564,1.62695,0.0
2025,1,26,0,1.06927,1.10933,1.54077,0.0
2025,1,27,0,0.90128,1.24187,1.53445,0.0
2025,1,28,0,0.79338,1.37593,1.58828,0.0
2025,1,29,0,0.72994,1.45193,1.62509,0.0
2025,1,30,0,0.65056,1.52326,1.65636,0.0
2025,1,31,0,0.45257,1.55265,1.61726,0.0
2025,2,1,0,0.23925,1.56166,1.57988,0.0
2025,2,2,0,0.11651,1.50966,1.51415,0.0
2025,2,3,0,-0.02948,1.37047,1.37078,0.0
2025,2,4,0,-0.24224,1.25398,1.27717,0.0
2025,2,5,0,-0.40738,1.14776,1.21791,0.0
2025,2,6,0,-0.53832,1.02953,1.16177,0.0
2025,2,7,0,-0.61283,0.87894,1.07149,0.0
2025,2,8,0,-0.66758,0.62425,0.91398,0.0
2025,2,9,0,-0.69889,0.36244,0.78728,0.0
2025,2,10,0,-0.7668,0.16814,0.78502,0.0
2025,2,11,0,-0.87964,0.0313,0.8802,0.0
2025,2,12,0,-0.9387,-0.11252,0.94542,0.0
2025,2,13,0,-0.97073,-0.31724,1.02125,0.0
2025,2,14,0,-1.08685,-0.50862,1.19998,0.0
2025,2,15,0,-1.28628,-0.58378,1.41256,0.0
2025,2,16,0,-1.483,-0.56308,1.5863,0.0
2025,2,17,0,-1.60916,-0.48509,1.68069,0.0
2025,2,18,0,-1.70685,-0.39728,1.75247,0.0
2025,2,19,0,-1.75764,-0.33324,1.78895,0.0
2025,2,20,0,-1.76101,-0.26193,1.78038,0.0
2025,2,21,0,-1.75604,-0.17611,1.76485,0.0
2025,2,22,0,-1.74021,-0.18502,1.75001,0.0
2025,2,23,0,-1.58686,-0.3289,1.62058,0.0
2025,2,24,0,-1.25051,-0.61945,1.39553,0.0
2025,2,25,0,-0.87444,-0.95479,1.29471,0.0
2025,2,26,0,-0.52965,-1.15551,1.27111,0.0
2025,2,27,0,-0.17133,-1.25561,1.26724,0.0
2025,2,28,0,0.18437,-1.33284,1.34553,0.0
2025,3,1,0,0.51761,-1.49651,1.5835,0.0
2025,3,2,0,0.80524,-1.63022,1.81825,0.0
2025,3,3,0,0.99947,-1.705,1.97635,0.0
2025,3,4,0,1.08349,-1.80899,2.10865,0.0
2025,3,5,0,1.01513,-1.80091,2.06731,0.0
2025,3,6,0,0.96328,-1.64629,1.9074,0.0
2025,3,7,0,0.91067,-1.51249,1.76549,0.0
2025,3,8,0,0.84524,-1.35813,1.59967,0.0
2025,3,9,0,0.74764,-1.17253,1.39061,0.0
2025,3,10,0,0.64692,-0.91146,1.1177,0.0
2025,3,11,0,0.55387,-0.64025,0.84658,0.0
2025,3,12,0,0.53285,-0.34159,0.63294,0.0
2025,3,13,0,0.6371,-0.04226,0.6385,0.0
2025,3,14,0,0.74227,0.22924,0.77686,0.0
2025,3,15,0,0.64727,0.51862,0.82942,0.0
2025,3,16,0,0.48681,0.83223,0.96415,0.0
2025,3,17,0,0.30208,1.03151,1.07483,0.0
2025,3,18,0,0.18391,1.19622,1.21028,0.0
2025,3,19,0,0.02168,1.26305,1.26324,0.0
2025,3,20,0,-0.07715,1.28719,1.2895,0.0
2025,3,21,0,-0.08509,1.2632,1.26607,0.0
2025,3,22,0,-0.16692,1.1616,1.17354,0.0
2025,3,23,0,-0.2728,1.05861,1.09319,0.0
2025,3,24,0,-0.29807,0.99619,1.03983,0.0
2025,3,25,0,-0.29872,0.91595,0.96343,0.0
2025,3,26,0,-0.20091,0.82263,0.84681,0.0
2025,3,27,0,-0.1567,0.63108,0.65024,0.0
2025,3,28,0,-0.07686,0.51473,0.52043,0.0
2025,3,29,0,-0.07862,0.3896,0.39745,0.0
2025,3,30,0,-0.20306,0.27428,0.34126,0.0
2025,3,31,0,-0.26635,0.22916,0.35136,0.0
2025,4,1,0,-0.3055,0.18732,0.35836,0.0
